Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,Digi-Key Programmable,Core Processor,Core Size,Speed,Connectivity,Peripherals,Number of I/O,Program Memory Size,Program Memory Type,EEPROM Size,RAM Size,Voltage - Supply (Vcc/Vdd),Data Converters,Oscillator Type,Operating Temperature,Mounting Type,Package / Case,Supplier Device Package,Program Memory / RAM
https://www.st.com/resource/en/datasheet/stm32l496ae.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;-132UFBGA-.60-7x7;-;-132.jpg,497-17104-ND,STM32L496QGI6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 1MB FLASH 132UFBGA,409,14.81,0,1,Tray,STM32L4,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,80MHz,"CANbus, EBI/EMI, I²C, IrDA, LINbus, MMC/SD, QSPI, SAI, SPI, SWPMI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, LCD, PWM, WDT",110,1MB (1M x 8),FLASH,-,320K x 8,1.71V ~ 3.6V,A/D 19x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,132-UFBGA,132-UFBGA (7x7),3.2
https://www.st.com/resource/en/datasheet/stm32f103zg.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;144LQFP-1.6-20x20;144.jpg,497-11122-ND,STM32F103ZGT6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 1MB FLASH 144LQFP,6829,15.03,0,1,Tray,STM32F1,Active,Not Verified,ARM® Cortex®-M3,32-Bit Single-Core,72MHz,"CANbus, I²C, IrDA, LINbus, SPI, UART/USART, USB","DMA, Motor Control PWM, PDR, POR, PVD, PWM, Temp Sensor, WDT",112,1MB (1M x 8),FLASH,-,96K x 8,2V ~ 3.6V,A/D 21x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,144-LQFP,144-LQFP (20x20),10.67
https://www.st.com/content/ccc/resource/technical/document/datasheet/group3/8f/ce/a3/36/73/90/4a/57/DM00284207/files/DM00284207.pdf/jcr:content/translations/en.DM00284207.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;-132UFBGA-.60-7x7;-;-132.jpg,497-17729-ND,STM32L4A6QGI6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 1MB FLASH 132UFBGA,5857,15.11,0,1,Tray,STM32L4,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,80MHz,"CANbus, EBI/EMI, I²C, IrDA, LINbus, MMC/SD, QSPI, SAI, SPI, SWPMI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, LCD, PWM, WDT",110,1MB (1M x 8),FLASH,-,320K x 8,1.71V ~ 3.6V,A/D 19x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,132-UFBGA,132-UFBGA (7x7),3.2
https://www.st.com/resource/en/datasheet/stm32h725ag.pdf,"//media.digikey.com/Renders/STMicro%20Renders/497~169UFBGA-,60-7x7~~169.JPG",497-STM32H725AGI6-ND,STM32H725AGI6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 1MB FLASH 169UFBGA,2240,15.23,0,1,Tray,STM32H7,Active,Not Verified,ARM® Cortex®-M7,32-Bit Single-Core,550MHz,"CANbus, EBI/EMI, Ethernet, I²C, IrDA, LINbus, MDIO, MMC/SD/SDIO, QSPI, SAI, SPDIF, SPI, SWPMI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, POR, PWM, WDT",121,1MB (1M x 8),FLASH,-,564K x 8,1.62V ~ 3.6V,"A/D 12x12/b, 22x16b; D/A 2x12b",Internal,-40°C ~ 85°C (TA),Surface Mount,169-UFBGA,169-UFBGA (7x7),1.82
https://www.st.com/resource/en/datasheet/stm32l496ae.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg,497-17173-ND,STM32L496RGT3,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 1MB FLASH 64LQFP,554,15.31,0,1,Tray,STM32L4,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,80MHz,"CANbus, I²C, IrDA, LINbus, MMC/SD, QSPI, SAI, SPI, SWPMI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, LCD, PWM, WDT",52,1MB (1M x 8),FLASH,-,320K x 8,1.71V ~ 3.6V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 125°C (TA),Surface Mount,64-LQFP,64-LQFP (10x10),3.2
https://www.st.com/resource/en/datasheet/stm32f205vg.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/100-LQFP.jpg,497-18924-ND,STM32F205VGT7,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 1MB FLASH 100LQFP,245,15.42,0,1,Tray,STM32F2,Active,Verified,ARM® Cortex®-M3,32-Bit Single-Core,120MHz,"CANbus, I²C, IrDA, LINbus, MMC, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, POR, PWM, WDT",82,1MB (1M x 8),FLASH,-,132K x 8,1.8V ~ 3.6V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 105°C (TA),Surface Mount,100-LQFP,100-LQFP (14x14),7.76
https://www.st.com/content/ccc/resource/technical/document/datasheet/ef/92/76/6d/bb/c2/4f/f7/DM00037051.pdf/files/DM00037051.pdf/jcr:content/translations/en.DM00037051.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;-A0E7-176+25;-H;-201.jpg,497-11904-ND,STM32F407IEH6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 512KB FLSH 176UFBGA,169,15.5,0,1,Tray,STM32F4,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,168MHz,"CANbus, DCMI, EBI/EMI, Ethernet, I²C, IrDA, LINbus, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, POR, PWM, WDT",140,512KB (512K x 8),FLASH,-,192K x 8,1.8V ~ 3.6V,A/D 24x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,201-UFBGA,176+25UFBGA (10x10),2.67
https://www.st.com/resource/en/datasheet/stm32f205vg.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/100-LQFP.jpg,497-11173-ND,STM32F207VGT6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 1MB FLASH 100LQFP,432,15.57,0,1,Tray,STM32F2,Active,Verified,ARM® Cortex®-M3,32-Bit Single-Core,120MHz,"CANbus, Ethernet, I²C, IrDA, LINbus, Memory Card, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, POR, PWM, WDT",82,1MB (1M x 8),FLASH,-,132K x 8,1.8V ~ 3.6V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,100-LQFP,100-LQFP (14x14),7.76
https://www.st.com/content/ccc/resource/technical/document/datasheet/group3/98/80/dc/e5/f8/4b/4b/a3/DM00366448/files/DM00366448.pdf/jcr:content/translations/en.DM00366448.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;-1L_ME;-T;-100.jpg,497-18604-ND,STM32L4R5VGT6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 1MB FLASH 100LQFP,1136,15.92,0,1,Tray,STM32L4R,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,120MHz,"CANbus, EBI/EMI, I²C, IrDA, LINbus, MMC/SD, SAI, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, POR, PWM, WDT",83,1MB (1M x 8),FLASH,-,640K x 8,1.71V ~ 3.6V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,100-LQFP,100-LQFP (14x14),1.6
https://www.st.com/content/ccc/resource/technical/document/datasheet/ef/92/76/6d/bb/c2/4f/f7/DM00037051.pdf/files/DM00037051.pdf/jcr:content/translations/en.DM00037051.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5W_ME~T~64.JPG,497-18934-ND,STM32F405RGT6V,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 1MB FLASH 64LQFP,933,15.95,0,1,Tray,STM32F4,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,168MHz,"CANbus, I²C, IrDA, LINbus, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, POR, PWM, WDT",51,1MB (1M x 8),FLASH,-,192K x 8,1.8V ~ 3.6V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,64-LQFP,64-LQFP (10x10),5.33
https://www.st.com/content/ccc/resource/technical/document/datasheet/group3/f6/1d/4a/d9/f9/96/43/2a/DM00282249/files/DM00282249.pdf/jcr:content/translations/en.DM00282249.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;144LQFP-1.6-20x20;144.jpg,497-17255-ND,STM32F413ZHT6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 1.5MB FLASH 144LQFP,664,16.19,0,1,Tray,STM32F4,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,100MHz,"CANbus, EBI/EMI, I²C, IrDA, LINbus, MMC/SDIO, QSPI, SAI, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, POR, PWM, WDT",114,1.5MB (1.5M x 8),FLASH,-,320K x 8,1.7V ~ 3.6V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,144-LQFP,144-LQFP (20x20),3.2
https://www.st.com/content/ccc/resource/technical/document/datasheet/98/9f/89/73/01/b1/48/98/DM00035129.pdf/files/DM00035129.pdf/jcr:content/translations/en.DM00035129.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;-A0E7-176+25;-H;-201.jpg,497-11915-ND,STM32F417IEH6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 512KB FLSH 176UFBGA,3696,16.25,0,1,Tray,STM32F4,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,168MHz,"CANbus, DCMI, EBI/EMI, Ethernet, I²C, IrDA, LINbus, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, POR, PWM, WDT",140,512KB (512K x 8),FLASH,-,192K x 8,1.8V ~ 3.6V,A/D 24x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,201-UFBGA,176+25UFBGA (10x10),2.67
https://www.st.com/resource/en/datasheet/stm32l496ae.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/100-LQFP.jpg,497-17175-ND,STM32L496VGT3,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 1MB FLASH 100LQFP,3609,16.34,0,1,Tray,STM32L4,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,80MHz,"CANbus, EBI/EMI, I²C, IrDA, LINbus, MMC/SD, QSPI, SAI, SPI, SWPMI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, LCD, PWM, WDT",83,1MB (1M x 8),FLASH,-,320K x 8,1.71V ~ 3.6V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 125°C (TA),Surface Mount,100-LQFP,100-LQFP (14x14),3.2
https://www.st.com/resource/en/datasheet/stm32f205vg.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;-A0E7-176+25;-H;-201.jpg,497-18528-ND,STM32F207IEH6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 512KB FLSH 176UFBGA,2689,16.44,0,1,Tray,STM32F2,Active,Not Verified,ARM® Cortex®-M3,32-Bit Single-Core,120MHz,"CANbus, Ethernet, I²C, IrDA, LINbus, Memory Card, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, POR, PWM, WDT",140,512KB (512K x 8),FLASH,-,132K x 8,1.8V ~ 3.6V,A/D 24x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,201-UFBGA,176+25UFBGA (10x10),3.88
https://ww1.microchip.com/downloads/aemDocuments/documents/MCU32/ProductDocuments/DataSheets/SAM-E70-S70-V70-V71-Family-Data-Sheet-DS60001527.pdf,//media.digikey.com/Photos/Atmel%20Photos/313;100TFBGA-1.1-9x9;;100.jpg,ATSAMS70N21A-CN-ND,ATSAMS70N21A-CN,Microchip Technology,Microchip Technology,IC MCU 32BIT 2MB FLASH 100TFBGA,2461,16.96,0,1,Tray,SAM S70,Active,Not Verified,ARM® Cortex®-M7,32-Bit Single-Core,300MHz,"I²C, IrDA, LINbus, MMC/SD/SDIO, QSPI, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",75,2MB (2M x 8),FLASH,-,384K x 8,1.08V ~ 3.6V,A/D 10x12b; D/A 2x12b,Internal,-40°C ~ 105°C (TA),Surface Mount,100-TFBGA,100-TFBGA (9x9),5.33
https://www.renesas.com/us/en/document/mah/s3a7-microcontroller-group-users-manual,//media.digikey.com/Renders/Renesas%20Tech%20Renders/559~PLQP0100KB-B~~100.jpg,R7FS3A77C3A01CFP#AA1-ND,R7FS3A77C3A01CFP#AA1,Renesas Electronics America Inc,Renesas Electronics America Inc,IC MCU 32BIT 1MB FLASH 100LFQFP,720,17.02,0,1,Tray,Renesas Synergy™ S3,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,48MHz,"CANbus, EBI/EMI, I²C, IrDA, MMC/SD, QSPI, SCI, SPI, UART/USART, USB","DMA, LCD, LVD, POR, PWM, WDT",82,1MB (1M x 8),FLASH,16K x 8,192K x 8,1.6V ~ 5.5V,A/D 25x14b SAR; D/A 2x12b,Internal,-40°C ~ 105°C (TA),Surface Mount,100-LQFP,100-LFQFP (14x14),5.33
https://www.st.com/resource/en/datasheet/stm32l496ae.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;-132UFBGA-.60-7x7;-;-132.jpg,497-STM32L496QGI3-ND,STM32L496QGI3,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 1MB FLASH 132UFBGA,291,17.03,0,1,Tray,STM32L4,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,80MHz,"CANbus, EBI/EMI, I²C, IrDA, LINbus, MMC/SD, QSPI, SAI, SPI, SWPMI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, LCD, PWM, WDT",110,1MB (1M x 8),FLASH,-,320K x 8,1.71V ~ 3.6V,A/D 19x12b; D/A 2x12b,Internal,-40°C ~ 125°C (TA),Surface Mount,132-UFBGA,132-UFBGA (7x7),3.2
https://www.st.com/content/ccc/resource/technical/document/datasheet/group3/b9/bf/95/d3/b2/22/42/f0/DM00282247/files/DM00282247.pdf/jcr:content/translations/en.DM00282247.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;144LQFP-1.6-20x20;144.jpg,497-STM32F423ZHT6-ND,STM32F423ZHT6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 1.5MB FLASH 144LQFP,187,17.09,0,1,Tray,STM32F4,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,100MHz,"CANbus, EBI/EMI, I²C, IrDA, LINbus, MMC/SD, QSPI, SAI, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, POR, PWM, WDT",114,1.5MB (1.5M x 8),FLASH,-,320K x 8,1.7V ~ 3.6V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,144-LQFP,144-LQFP (20x20),3.2
https://www.silabs.com/documents/public/data-sheets/efm32gg11-datasheet.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-TQFP.jpg,336-5523-ND,EFM32GG11B120F2048GQ64-B,Silicon Labs,Silicon Labs,IC MCU 32BIT 2MB FLASH 64TQFP,391,17.88,0,1,Tray,Giant Gecko S1,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,72MHz,"CANbus, EBI/EMI, I²C, IrDA, LINbus, SmartCard, SPI, UART/USART","Brown-out Detect/Reset, DMA, POR, PWM, WDT",53,2MB (2M x 8),FLASH,-,512K x 8,1.8V ~ 3.8V,A/D 16x12b SAR; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,64-TQFP,64-TQFP (10x10),4
https://www.st.com/content/ccc/resource/technical/document/datasheet/group3/98/80/dc/e5/f8/4b/4b/a3/DM00366448/files/DM00366448.pdf/jcr:content/translations/en.DM00366448.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;-1L_ME;-T;-100.jpg,497-18605-ND,STM32L4R5VIT6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 2MB FLASH 100LQFP,1588,18.3,0,1,Tray,STM32L4R,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,120MHz,"CANbus, EBI/EMI, I²C, IrDA, LINbus, MMC/SD, SAI, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, POR, PWM, WDT",83,2MB (2M x 8),FLASH,-,640K x 8,1.71V ~ 3.6V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,100-LQFP,100-LQFP (14x14),3.2
https://www.renesas.com/us/en/document/dst/s3a1-microcontroller-group-datasheet,//media.digikey.com/Renders/Renesas%20Tech%20Renders/559~PLQP0144KA-B~FB~144.jpg,R7FS3A17C3A01CFB#AA0-ND,R7FS3A17C3A01CFB#AA0,Renesas Electronics America Inc,Renesas Electronics America Inc,IC MCU 32BIT 1MB FLASH 144LFQFP,877,18.54,0,1,Tray,Renesas Synergy™ S3,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,48MHz,"CANbus, EBI/EMI, I²C, MMC/SD, QSPI, SCI, SSIE, SPI, UART/USART, USB","DMA, LCD, LVD, POR, PWM, WDT",126,1MB (1M x 8),FLASH,8K x 8,192K x 8,1.6V ~ 5.5V,A/D 28x14b; D/A 1x12b,Internal,-40°C ~ 105°C (TA),Surface Mount,144-LQFP,144-LFQFP (20x20),5.33
https://www.st.com/content/ccc/resource/technical/document/datasheet/group3/f3/8d/da/d9/97/b8/4c/cc/DM00366449/files/DM00366449.pdf/jcr:content/translations/en.DM00366449.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;-1L_ME;-T;-100.jpg,497-18606-ND,STM32L4S5VIT6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 2MB FLASH 100LQFP,1084,18.6,0,1,Tray,STM32L4S,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,120MHz,"CANbus, EBI/EMI, I²C, IrDA, LINbus, MMC/SD, SAI, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, POR, PWM, WDT",83,2MB (2M x 8),FLASH,-,640K x 8,1.71V ~ 3.6V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,100-LQFP,100-LQFP (14x14),3.2
https://www.st.com/content/ccc/resource/technical/document/datasheet/group3/98/80/dc/e5/f8/4b/4b/a3/DM00366448/files/DM00366448.pdf/jcr:content/translations/en.DM00366448.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;-132UFBGA-.60-7x7;-;-132.jpg,497-17671-ND,STM32L4R5QII6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 2MB FLASH 132UFBGA,2847,18.9,0,1,Tray,STM32L4R,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,120MHz,"CANbus, EBI/EMI, I²C, IrDA, LINbus, MMC/SD, SAI, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, POR, PWM, WDT",110,2MB (2M x 8),FLASH,-,640K x 8,1.71V ~ 3.6V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,132-UFBGA,132-UFBGA (7x7),3.2
https://www.cypress.com/file/45936/download,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/68-QFN.jpg,"2156-CY8C5667LTI-LP041-ND,CY8C5667LTI-LP041-ND",CY8C5667LTI-LP041,Infineon Technologies,"Rochester Electronics, LLC,Infineon Technologies",IC MCU 32BIT 128KB FLASH 68QFN,4087,19.18,0,1,"Bulk,Tray",PSOC® 5 CY8C56LP,Active,Not Verified,ARM® Cortex®-M3,32-Bit Single-Core,67MHz,"I²C, LINbus, SPI, UART/USART, USB","CapSense, DMA, LCD, POR, PWM, WDT",38,128KB (128K x 8),FLASH,2K x 8,32K x 8,1.71V ~ 5.5V,A/D 2x12b; D/A 4x8b,Internal,-40°C ~ 85°C (TA),Surface Mount,68-VFQFN Exposed Pad,68-QFN (8x8),4
https://www.st.com/content/ccc/resource/technical/document/datasheet/group3/f3/8d/da/d9/97/b8/4c/cc/DM00366449/files/DM00366449.pdf/jcr:content/translations/en.DM00366449.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;-132UFBGA-.60-7x7;-;-132.jpg,497-18055-ND,STM32L4S5QII6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 2MB FLASH 132UFBGA,48705,19.2,0,1,Tray,STM32L4S,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,120MHz,"CANbus, EBI/EMI, I²C, IrDA, LINbus, MMC/SD, SAI, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, POR, PWM, WDT",110,2MB (2M x 8),FLASH,-,640K x 8,1.71V ~ 3.6V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,132-UFBGA,132-UFBGA (7x7),3.2
https://www.st.com/content/ccc/resource/technical/document/datasheet/group3/98/80/dc/e5/f8/4b/4b/a3/DM00366448/files/DM00366448.pdf/jcr:content/translations/en.DM00366448.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;-1L_ME;-T;-100.jpg,497-17674-ND,STM32L4R7VIT6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 2MB FLASH 100LQFP,1620,19.2,0,1,Tray,STM32L4R,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,120MHz,"CANbus, EBI/EMI, I²C, IrDA, LINbus, MMC/SD, SAI, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, LCD, POR, PWM, WDT",83,2MB (2M x 8),FLASH,-,640K x 8,1.71V ~ 3.6V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,100-LQFP,100-LQFP (14x14),3.2
https://www.st.com/content/ccc/resource/technical/document/datasheet/group3/98/80/dc/e5/f8/4b/4b/a3/DM00366448/files/DM00366448.pdf/jcr:content/translations/en.DM00366448.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;144LQFP-1.6-20x20;144.jpg,497-19682-ND,STM32L4R5ZIT6P,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 2MB FLASH 144LQFP,1633,19.8,0,1,Tray,STM32L4R,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,120MHz,"CANbus, EBI/EMI, I²C, IrDA, LINbus, MMC/SD, SAI, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, POR, PWM, WDT",115,2MB (2M x 8),FLASH,-,640K x 8,1.71V ~ 3.6V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,144-LQFP,144-LQFP (20x20),3.2
https://www.st.com/content/ccc/resource/technical/document/datasheet/group3/98/80/dc/e5/f8/4b/4b/a3/DM00366448/files/DM00366448.pdf/jcr:content/translations/en.DM00366448.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;144LQFP-1.6-20x20;144.jpg,497-17672-ND,STM32L4R5ZIT6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 2MB FLASH 144LQFP,1387,19.8,0,1,Tray,STM32L4R,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,120MHz,"CANbus, EBI/EMI, I²C, IrDA, LINbus, MMC/SD, SAI, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, POR, PWM, WDT",115,2MB (2M x 8),FLASH,-,640K x 8,1.71V ~ 3.6V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,144-LQFP,144-LQFP (20x20),3.2
https://ww1.microchip.com/downloads/aemDocuments/documents/MCU32/ProductDocuments/DataSheets/SAM-E70-S70-V70-V71-Family-Data-Sheet-DS60001527.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;144LQFP-1.6-20x20;;144.jpg,ATSAME70Q21A-AN-ND,ATSAME70Q21A-AN,Microchip Technology,Microchip Technology,IC MCU 32BIT 2MB FLASH 144LQFP,502,19.85,0,1,Tray,SAM E70,Active,Not Verified,ARM® Cortex®-M7,32-Bit Single-Core,300MHz,"CANbus, EBI/EMI, Ethernet, I²C, IrDA, LINbus, MMC/SD/SDIO, QSPI, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",114,2MB (2M x 8),FLASH,-,384K x 8,1.62V ~ 3.6V,A/D 24x12b; D/A 2x12b,Internal,-40°C ~ 105°C (TA),Surface Mount,144-LQFP,144-LQFP (20x20),5.33
https://www.silabs.com/documents/public/data-sheets/efm32gg11-datasheet.pdf,//media.digikey.com/renders/Silicon%20Labs%20Renders/336;112BGA-1.3-10x10;L;112.jpg,336-5528-ND,EFM32GG11B420F2048GL112-B,Silicon Labs,Silicon Labs,IC MCU 32BIT 2MB FLASH 112BGA,163,20.09,0,1,Tray,Giant Gecko S1,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,72MHz,"CANbus, EBI/EMI, Ethernet, I²C, IrDA, LINbus, MMC/SD/SDIO, QSPI, SmartCard, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, LCD, POR, PWM, WDT",87,2MB (2M x 8),FLASH,-,512K x 8,1.8V ~ 3.8V,A/D 16x12b SAR; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,112-LFBGA,112-BGA (10x10),4
https://www.st.com/content/ccc/resource/technical/document/datasheet/group3/c5/37/9c/1d/a6/09/4e/1a/DM00273119/files/DM00273119.pdf/jcr:content/translations/en.DM00273119.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;-1L_ME;-T;-100.jpg,497-16631-ND,STM32F765VIT6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 2MB FLASH 100LQFP,6489,20.19,0,1,Tray,STM32F7,Active,Verified,ARM® Cortex®-M7,32-Bit Single-Core,216MHz,"CANbus, EBI/EMI, Ethernet, I²C, IrDA, LINbus, MMC/SD/SDIO, QSPI, SAI, SPDIF, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",82,2MB (2M x 8),FLASH,-,512K x 8,1.7V ~ 3.6V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,100-LQFP,100-LQFP (14x14),4
https://www.silabs.com/documents/public/data-sheets/efm32gg11-datasheet.pdf,//media.digikey.com/Renders/Cypress%20Semi%20Renders/428_100TQFP.jpg,336-5522-ND,EFM32GG11B820F2048GQ100-B,Silicon Labs,Silicon Labs,IC MCU 32BIT 2MB FLASH 100TQFP,355,20.29,0,1,Tray,Giant Gecko S1,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,72MHz,"CANbus, EBI/EMI, Ethernet, I²C, IrDA, LINbus, MMC/SD/SDIO, QSPI, SmartCard, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, LCD, POR, PWM, WDT",80,2MB (2M x 8),FLASH,-,512K x 8,1.8V ~ 3.8V,A/D 16x12b SAR; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,100-TQFP,100-TQFP (14x14),4
